;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_18_6_L;"1";1;2995165;2995165;7667622.4;7667622.4;-1.56091410584961;"1";0;1289.72551495474;1875.10260782119;0.223148400879813;4030.05044829966;1987.84395038487;1423.18131505659;1880.22500984275;0.00784027665499742;5078.05426470479;3427.48132391097;1356.45341500567;1877.66380883197;-1.53243239854305;-213.529280162953;-8.19584323449744;213.686511818676;0.215308124224816;101.943400000891;"1";0;0;0;0;0;0;[0.646999453026188, 0.671092925078405, 0.672002002225326, 0.674804284398621, 0.616727859841349, 0.656959199829392, 0.644664887094077, 0.653641718145561, 0.671631115047418];[28.8, 31.2, 31.2, 27.2, 28, 27.2, 28, 25.6, 26.4];[65.6, 68.8, 65.6, 68.8, 64, 65.6, 67.2, 64, 67.2];5.62629999694764;"1";0;0;0;0;0;0;0;0;0;4.60040000325534;"1";1;31337;31337;80222.72;80222.72;-5.22184988748101;5.6;2826.58291476529;-2159.85821233685;-299.189959803525;11.6019000015513;"FM";"1";0;0;0;0;0;128.236900000047;"FM";"1";0;0;0;0;0;0;0;369.574100001046
HE_18_8_L;"1";1;2988466;2988466;7650472.96;7650472.96;-1.6651613601244;"1";0;1303.60073820901;1881.05265247361;0.119258387336051;4029.84461667617;1987.40143455225;1437.28082066886;1885.42517335944;-0.0663290500024254;5078.14478517095;3428.96386357686;1370.44077943893;1883.23891291652;-1.53809914061044;-213.888131935755;-6.996033417328;214.002517430388;0.185587437338476;178.178399997705;"1";0;0;0;0;0;0;[0.686092751486844, 0.681360229393989, 0.672553069024244, 0.720474741114029, 0.71182851589562, 0.703254373291188, 0.702024572856291, 0.644213305790382, 0.71390756426725];[30.4, 25.6, 27.2, 28.8, 27.2, 24.8, 24.8, 24.8, 30.4];[64, 65.6, 64, 64, 65.6, 64, 64, 64, 65.6];8.03309999901103;"1";0;0;0;0;0;0;0;0;0;5.18359999841778;"1";1;33133;33133;84820.48;84820.48;-5.08713059475178;5.6;2864.20363987565;-2219.7263634443;-291.471112911153;13.8598999983515;"FM";"1";0;0;0;0;0;83.5587000001397;"FM";"1";0;0;0;0;0;0;0;18.1325999983528
HE_18_5_L;"1";1;2995742;2995742;7669099.52;7669099.52;-1.53458092298897;"1";0;1282.18007768921;1884.29657640082;0.250669869678668;4030.17673454694;1988.32636190724;1417.76594178756;1890.67188286514;0.0361265139271393;5077.57149171025;3427.24676839811;1349.97300973839;1887.48422963298;-1.52381049758835;-216.937382557357;-10.2004903429039;217.177065902624;0.214543355751528;143.761600000289;"1";0;0;0;0;0;0;[0.679637664255447, 0.641023452662392, 0.669359242284019, 0.631277181628451, 0.644327114968992, 0.629024429272028, 0.643886195190809, 0.668402661964759, 0.672471359275491];[31.2, 31.2, 31.2, 30.4, 30.4, 30.4, 31.2, 30.4, 29.6];[68.8, 65.6, 67.2, 64, 64, 64, 62.4, 62.4, 62.4];46.3166000008641;"1";0;0;0;0;0;0;0;0;0;1.49519999831682;"1";1;32434;32434;83031.04;83031.04;-5.27925452029081;5.6;2869.62555343158;-2170.85690324968;-302.479002988025;176.699899999221;"FM";"1";0;0;0;0;0;342.09650000048;"FM";"1";0;0;0;0;0;0;0;55.9826000026078
HE_18_7_L;"1";1;2989731;2989731;7653711.36;7653711.36;-1.60646287473407;"1";0;1298.41436511349;1889.92576264917;0.17540204092285;4029.95949595545;1988.03620269449;1433.46432768616;1895.29688407182;-0.00939980704057523;5076.34592503325;3432.26367896646;1365.93934639982;1892.6113233605;-1.53104591101806;-216.079940116268;-8.5937942762419;216.250766058094;0.184801847963425;1711.2984000014;"1";0;0;0;0;0;0;[0.681959809936359, 0.683768711981442, 0.660688613682552, 0.691271938393118, 0.625012687656519, 0.640678055848205, 0.620611998067977, 0.664463937256542, 0.636271880874258];[28.8, 29.6, 29.6, 29.6, 24.8, 29.6, 26.4, 28.8, 25.6];[64, 67.2, 67.2, 65.6, 65.6, 64, 64, 64, 65.6];11.7558999991161;"1";0;0;0;0;0;0;0;0;0;7.16719999763882;"1";1;34226;34226;87618.56;87618.56;-5.19825869984381;5.6;2893.83598433939;-2238.18238765851;-297.838284318213;14.1570000014326;"FM";"1";0;0;0;0;0;135.928899999271;"FM";"1";0;0;0;0;0;0;0;22.1387999990839
HE_17_8_L;"1";1;2985539;2985539;7642979.84;7642979.84;-1.51340839897282;"1";0;1290.48249351027;1892.33190580817;0.283855823176516;4028.86418891328;1987.48741944493;1423.95784373914;1893.55251517846;0.0327404208945745;5072.78961450145;3426.22825621001;1357.2201686247;1892.94221049331;-1.56165175182858;-213.560560366189;-1.95297499245935;213.569489991529;0.251115402281942;1678.13269999897;"1";0;0;0;0;0;0;[0.713998360808566, 0.68797973326141, 0.720815892659363, 0.683588990145387, 0.718220608320604, 0.651129981317182, 0.697400134774316, 0.65899460778796, 0.624145235492508];[30.4, 28.8, 28.8, 27.2, 29.6, 27.2, 24.8, 26.4, 28.8];[67.2, 64, 64, 65.6, 64, 64, 65.6, 64, 64];8.39039999846136;"1";0;0;0;0;0;0;0;0;0;5.08239999908255;"1";1;33663;33663;86177.28;86177.28;-5.04940499041825;5.6;2892.07250690669;-2211.86247215043;-289.309595003262;47.9678999981843;"FM";"1";0;0;0;0;0;177.69970000154;"FM";"1";0;0;0;0;0;0;0;27.5742000012542
HE_17_7_L;"1";1;2986372;2986372;7645112.32;7645112.32;-1.62632265370895;"1";0;1285.8645550675;1899.18185983847;0.158873526120943;4029.27661369944;1987.70208812209;1418.36416463481;1901.64284617108;-0.0216209177774543;5072.47627556413;3420.70310056336;1352.11435985116;1900.41235300477;-1.55222492567716;-211.999375307698;-3.9375781321738;212.035939530073;0.180494443898397;199.149899999611;"1";0;0;0;0;0;0;[0.635485397404365, 0.652197808205793, 0.665465093429692, 0.642275506316402, 0.676170507733553, 0.658091603823536, 0.673642670191268, 0.663054675814662, 0.617759866171141];[28.8, 28.8, 28.8, 28, 29.6, 28.8, 28.8, 28.8, 28.8];[64, 62.4, 64, 64, 64, 64, 62.4, 64, 65.6];5.37370000165538;"1";0;0;0;0;0;0;0;0;0;3.22079999750713;"1";1;36026;36026;92226.56;92226.56;-5.11246924852421;5.6;2909.58800866041;-2260.35525453839;-292.922910830857;9.84590000007302;"FM";"1";0;0;0;0;0;138.289400001668;"FM";"1";0;0;0;0;0;0;0;1533.8563999976
HE_15_8_L;"1";1;2988873;2988873;7651514.88;7651514.88;-1.55193269110464;"1";0;1268.4303218795;1899.79809932549;0.24329475912887;4028.74078184648;1987.11601840195;1400.94353237895;1899.54629523122;-0.0125277428793877;5074.34205362688;3424.73823126011;1334.68692712923;1899.67219727835;1.56889611027871;-212.021136799126;0.402886550843687;212.02151958508;0.255822502008258;172.30550000022;"1";0;0;0;0;0;0;[0.616090063833175, 0.633909074906478, 0.657929175707411, 0.641113720308197, 0.654701991539879, 0.648278015671935, 0.661675309470686, 0.641728764623688, 0.624889644662544];[29.6, 30.4, 28.8, 30.4, 30.4, 29.6, 28.8, 30.4, 26.4];[62.4, 62.4, 60.8, 62.4, 65.6, 64, 62.4, 68.8, 62.4];4.29000000076485;"1";0;0;0;0;0;0;0;0;0;3.35199999972247;"1";1;32238;32238;82529.28;82529.28;-4.60217850998757;5.6;2886.76706991749;-2136.9192133507;-263.685405188094;10.587900000246;"FM";"72";1;0;12.1852369693823;102.4;102.4;103.692799999408;"FM";"1";1;0;0;0;12.1852369693823;102.4;102.4;1423.62879999928
HE_16_8_L;"1";1;2990958;2990958;7656852.48;7656852.48;-1.57330501791728;"1";0;1284.0695401211;1889.49405221841;0.211749443618647;4029.24389423809;1987.32580205642;1417.4321956552;1891.26090008175;-0.0289160861401068;5077.98708566708;3430.11988645035;1350.75086788815;1890.37747615008;-1.55754865641823;-213.380248854565;-2.82695658133671;213.398974422907;0.240665529758754;300.615600001038;"1";0;0;0;0;0;0;[0.639972952064593, 0.700021518119316, 0.668397658170225, 0.689060003902124, 0.627689364694243, 0.649943006281222, 0.681817749850827, 0.669623736000522, 0.629482015130386];[30.4, 30.4, 30.4, 30.4, 27.2, 30.4, 29.6, 28, 29.6];[62.4, 64, 62.4, 65.6, 62.4, 64, 62.4, 65.6, 62.4];5.37659999827156;"1";0;0;0;0;0;0;0;0;0;20.6356999988202;"1";1;32060;32060;82073.6;82073.6;-4.87445990075733;5.6;2878.2927510917;-2156.68716157205;-279.285979719153;24.6341999991273;"FM";"1";0;0;0;0;0;263.620699999592;"FM";"1";0;0;0;0;0;0;0;18.9338999989559
HE_16_7_L;"1";1;2992285;2992285;7660249.6;7660249.6;-1.61161754237679;"1";0;1279.36914346838;1899.06519213758;0.164182654884414;4029.64660495258;1987.62035494452;1414.00263631134;1900.46759155163;-0.0132441544470632;5077.14232110533;3427.59845446366;1346.68588988986;1899.76639184461;-1.56038028048458;-215.413588548725;-2.24383906249022;215.425274620175;0.177426809331478;265.626000000339;"1";0;0;0;0;0;0;[0.656176762718416, 0.63703687087299, 0.62650057019455, 0.633190439399852, 0.637489917419231, 0.651413520775447, 0.664036020841944, 0.598353721220397, 0.646374343221446];[30.4, 30.4, 30.4, 29.6, 30.4, 29.6, 30.4, 28.8, 30.4];[65.6, 65.6, 64, 62.4, 64, 64, 62.4, 62.4, 65.6];62.4926999989839;"1";0;0;0;0;0;0;0;0;0;19.7818000015104;"1";1;33157;33157;84881.92;84881.92;-4.68756661612861;5.6;2887.27954881322;-2179.26065687487;-268.57778329059;12.2445000015432;"FM";"1";0;0;0;0;0;327.44769999772;"FM";"1";0;0;0;0;0;0;0;35.1761000019906
HE_15_7_L;"1";1;2989139;2989139;7652195.84;7652195.84;-1.55907371435764;"1";0;1265.58897964523;1909.16567442999;0.22823980815595;4029.02799320897;1987.66623493251;1399.33438519661;1909.55267404172;0.017918366494614;5072.39891568762;3420.86669177764;1332.46168242092;1909.35917423586;-1.56790278043289;-213.992648882202;-0.619199378775738;213.993544723882;0.210321441661336;261.04850000047;"1";0;0;0;0;0;0;[0.618858822958796, 0.573183504381715, 0.620772727826829, 0.643243617793892, 0.615976947493258, 0.627351787512692, 0.599589356635593, 0.632330582786147, 0.621536432068632];[29.6, 28.8, 29.6, 29.6, 29.6, 29.6, 28.8, 28.8, 29.6];[60.8, 59.2, 62.4, 68.8, 60.8, 60.8, 62.4, 60.8, 62.4];4.36030000128085;"1";0;0;0;0;0;0;0;0;0;6.16290000107256;"1";1;33867;33867;86699.52;86699.52;-4.80199470478757;5.6;2912.07412525467;-2176.04398381906;-275.134029828497;13.0515999990166;"FM";"1";0;0;0;0;0;261.172900001839;"FM";"1";0;0;0;0;0;0;0;98.1979999996838
HE_14_7_L;"1";1;2991217;2991217;7657515.52;7657515.52;-1.51285128303313;"1";0;1277.87918461511;1900.81810380861;0.269012338533757;4029.35008342245;1987.7684190551;1411.031537352;1900.9240864978;-0.00792153093613537;5077.33192142638;3427.41130537723;1344.45536098356;1900.87109515321;-1.570000376407;-213.043764379029;-0.169572302705637;213.043831864602;0.276933869469893;193.665700000565;"1";0;0;0;0;0;0;[0.640250960967569, 0.635574161279971, 0.630415107164049, 0.627693399335658, 0.58404387158941, 0.657681142976485, 0.6238915016641, 0.638377046724952, 0.651956206507643];[30.4, 28.8, 29.6, 29.6, 29.6, 30.4, 29.6, 28.8, 29.6];[65.6, 64, 64, 65.6, 62.4, 64, 65.6, 62.4, 65.6];10.8828000011272;"1";0;0;0;0;0;0;0;0;0;38.0746000009822;"1";1;34263;34263;87713.28;87713.28;-5.29479057737723;5.6;2920.48640224149;-2205.7939117999;-303.369153489352;11.5421000009519;"FM";"1";0;0;0;0;0;120.147499997984;"FM";"1";0;0;0;0;0;0;0;628.038099999685
HE_14_8_L;"1";1;2990135;2990135;7654745.6;7654745.6;-1.57249123898238;"1";0;1283.05601325863;1892.48219297228;0.203744915621741;4029.4374671952;1987.13089054841;1416.00737972589;1891.20311603417;-0.0205168164329963;5078.02573993487;3430.74650823594;1349.53169649226;1891.84265450323;1.56117598582416;-212.722186347613;2.04652310098754;212.732030548555;0.224261732054737;312.484400001267;"1";0;0;0;0;0;0;[0.606472754159647, 0.662952642187609, 0.689329962332686, 0.677554946938761, 0.694925831116633, 0.659194234482855, 0.678946103475349, 0.650035820996329, 0.630053731499392];[26.4, 29.6, 30.4, 30.4, 28.8, 29.6, 30.4, 26.4, 26.4];[64, 64, 64, 64, 65.6, 64, 65.6, 65.6, 62.4];11.6775000024063;"1";0;0;0;0;0;0;0;0;0;7.38890000138781;"1";1;32438;32438;83041.28;83041.28;-5.0764658160554;5.6;2867.51000678217;-2174.6714840619;-290.86006610241;13.9927000018361;"FM";"1";0;0;0;0;0;159.812099998817;"FM";"1";0;0;0;0;0;0;0;42.5835999994888
HE_13_7_L;"1";1;2988883;2988883;7651540.48;7651540.48;-1.52410338657409;"1";0;1264.54626377886;1915.25685525446;0.264743651572921;4029.11455446344;1987.59819791483;1397.61924043461;1912.40046789223;-0.00526468910369755;5072.92377618687;3427.18041126042;1331.08275210674;1913.82866157334;1.54933480340573;-212.916762649203;4.57021977957411;212.965806471017;0.270008340676618;1065.88399999964;"1";0;0;0;0;0;0;[0.600776095213821, 0.617477541564925, 0.637196195946628, 0.656785382536178, 0.627945786281909, 0.601060946432138, 0.608154853612422, 0.641317573026528, 0.644498566102167];[29.6, 30.4, 30.4, 30.4, 30.4, 28.8, 27.2, 28.8, 29.6];[62.4, 65.6, 64, 65.6, 62.4, 62.4, 64, 67.2, 62.4];14.7424999995565;"1";0;0;0;0;0;0;0;0;0;25.3222999999707;"1";1;34320;34320;87859.2;87859.2;-4.86889351084477;5.6;2926.98321678322;-2185.8648018648;-278.967049070039;16.9132000009995;"FM";"1";0;0;0;0;0;143.528600001446;"FM";"1";0;0;0;0;0;0;0;19.1187999989779
HE_13_8_L;"1";1;2988207;2988207;7649809.92;7649809.92;-1.6129995700004;"1";0;1270.87285650392;1902.87356236198;0.174671002372896;4028.67483810395;1987.27436372606;1403.29283472887;1901.06823843667;-0.0378413412925599;5074.34946979499;3424.47722266565;1337.08284561639;1901.97090039932;1.55716385145629;-211.871965159923;2.88851828050138;211.891654291962;0.212512343665456;1382.14320000043;"1";0;0;0;0;0;0;[0.616729226749849, 0.621792292671573, 0.696757439918184, 0.675040107983912, 0.647183867201579, 0.695553394820881, 0.68755116576461, 0.661585436211318, 0.66733980689605];[28.8, 28.8, 30.4, 30.4, 29.6, 29.6, 30.4, 29.6, 27.2];[64, 60.8, 65.6, 64, 62.4, 65.6, 64, 64, 65.6];4.90150000041467;"1";0;0;0;0;0;0;0;0;0;3.63049999941722;"1";1;33472;33472;85688.32;85688.32;-5.06726983268109;5.6;2900.90124282983;-2176.61692160612;-290.333175066589;16.826699997182;"FM";"1";0;0;0;0;0;208.984599998075;"FM";"1";0;0;0;0;0;0;0;15.2148000015586
HE_12_7_L;"1";1;2993209;2993209;7662615.04;7662615.04;-1.63179681413205;"1";0;1270.01920967388;1901.08366936797;0.154979366702863;4029.60898916387;1987.7475538502;1402.25194781051;1898.24097344848;-0.0275036926555727;5077.17403581743;3428.76935538764;1336.1355787422;1899.66232140823;1.54930196644397;-211.572381018604;4.54831347117943;211.621264445031;0.182483059358435;599.204599999211;"1";0;0;0;0;0;0;[0.611616577658715, 0.661359119060081, 0.639770271622479, 0.645054641799078, 0.655040339560052, 0.633835479925026, 0.633925783156299, 0.623485287770493, 0.674204969410764];[31.2, 30.4, 30.4, 30.4, 30.4, 27.2, 26.4, 26.4, 27.2];[62.4, 67.2, 64, 67.2, 68.8, 64, 65.6, 65.6, 67.2];15.2781999968283;"1";0;0;0;0;0;0;0;0;0;6.58280000061495;"1";1;33025;33025;84544;84544;-5.23168690934701;5.6;2898.5261347464;-2165.03831642695;-299.753579639425;14.0346000007412;"FM";"1";0;0;0;0;0;118.201099998259;"FM";"1";0;0;0;0;0;0;0;28.0965999991167
HE_11_7_L;"1";1;2990154;2990154;7654794.24;7654794.24;-1.60753805099505;"1";0;1258.77895962669;1916.77625266937;0.175939175895589;4029.15806758678;1987.53601028573;1389.79417219577;1911.7285673417;-0.0591599140775397;5074.31722308065;3426.08542561126;1324.28656591123;1914.25241000554;1.53228789779119;-209.624340110524;8.07629652427022;209.779862075273;0.235099089973129;1280.40520000286;"1";0;0;0;0;0;0;[0.622088124025453, 0.690740865997116, 0.635303194459416, 0.677659932530775, 0.658304271962079, 0.648593068492638, 0.662946481189692, 0.648346473721089, 0.636874538470563];[30.4, 30.4, 30.4, 29.6, 30.4, 29.6, 30.4, 30.4, 30.4];[62.4, 64, 62.4, 65.6, 65.6, 62.4, 64, 64, 64];10.9342000032484;"1";0;0;0;0;0;0;0;0;0;10.059000000183;"1";1;34247;34247;87672.32;87672.32;-4.6422193264737;5.6;2915.85916430636;-2174.64831372091;-265.979574981007;15.0542999981553;"FM";"1";0;0;0;0;0;137.685600002442;"FM";"1";0;0;0;0;0;0;0;50.0147999991896
HE_11_8_L;"1";1;2989972;2989972;7654328.32;7654328.32;-1.59873868596736;"1";0;1260.72636460985;1899.65392938906;0.183644496656077;4028.79990540126;1986.82100859367;1392.25303744798;1896.44449207655;0.0238637250159699;5073.77949206987;3427.16646764595;1326.48970102892;1898.0492107328;1.54639975024371;-210.442676541013;5.13509970000632;210.505319074542;0.159780771640107;927.03690000053;"1";0;0;0;0;0;0;[0.698596612035993, 0.692193426658805, 0.686979593633285, 0.683285996497372, 0.711569032428404, 0.697353988552371, 0.712051074074507, 0.758434592549322, 0.728676775548251];[30.4, 30.4, 30.4, 29.6, 30.4, 30.4, 30.4, 30.4, 30.4];[65.6, 65.6, 64, 62.4, 65.6, 65.6, 62.4, 67.2, 65.6];24.3553999971482;"1";0;0;0;0;0;0;0;0;0;5.44019999870216;"1";1;31734;31734;81239.04;81239.04;-4.99013672317994;5.6;2880.74252221592;-2116.12362765488;-285.913773431453;11.7597999997088;"FM";"1";0;0;0;0;0;110.659099998884;"FM";"1";0;0;0;0;0;0;0;34.5935999976064
HE_9_8_L;"1";1;2989994;2989994;7654384.64;7654384.64;-1.53208261066376;"1";0;1257.40830240968;1909.87740077807;0.254438512606208;4028.78410772352;1987.25808039937;1389.03617361476;1906.45996298458;0.0422685057643463;5074.69003356166;3428.6584734839;1323.22223801222;1908.16868188132;1.54483928435698;-210.60459392813;5.4679004695925;210.675563175176;0.212170006841862;292.793200002052;"1";0;0;0;0;0;0;[0.653022649195589, 0.696737052290436, 0.67533850331577, 0.661455846288783, 0.665951809849052, 0.680942766712252, 0.660404697458325, 0.6623722362849, 0.698366324385004];[29.6, 30.4, 29.6, 30.4, 29.6, 30.4, 30.4, 29.6, 28.8];[60.8, 65.6, 62.4, 64, 62.4, 64, 65.6, 60.8, 64];48.793800000567;"1";0;0;0;0;0;0;0;0;0;25.938099999621;"1";1;32900;32900;84224;84224;-4.77828455479015;5.6;2911.69220668693;-2137.7870881459;-273.775538302023;10.4941999998118;"FM";"72";1;0;11.3137084989848;81.92;81.92;662.298800001736;"FM";"1";1;0;0;0;11.3137084989848;81.92;81.92;30.558899998141
HE_12_8_L;"1";1;2992064;2992064;7659683.84;7659683.84;-1.5571978976815;"1";0;1274.45680796552;1894.56870385074;0.224978892760225;4029.64495793724;1987.10336036336;1406.05161599843;1891.75436332229;-0.0265054084429853;5078.42534960052;3427.66605130646;1340.25421198198;1893.16153358652;1.54941317638617;-210.551692852665;4.50294484551632;210.599838260633;0.25148430120321;1225.35260000222;"1";0;0;0;0;0;0;[0.647820462388525, 0.69484039105946, 0.718885066032003, 0.665747118264773, 0.665803887698955, 0.705582279722494, 0.69324702352275, 0.677942276171392, 0.653849744590916];[30.4, 29.6, 30.4, 30.4, 26.4, 27.2, 31.2, 27.2, 26.4];[64, 67.2, 67.2, 67.2, 64, 65.6, 65.6, 65.6, 65.6];21.7551999994612;"1";0;0;0;0;0;0;0;0;0;6.70270000046003;"1";1;31404;31404;80394.24;80394.24;-5.04791156927026;5.6;2848.45762323271;-2138.54092472296;-289.224028274446;12.672200002271;"FM";"1";0;0;0;0;0;201.132700000016;"FM";"1";0;0;0;0;0;0;0;313.844500000414
HE_9_7_L;"1";1;2989687;2989687;7653598.72;7653598.72;-1.61984798850455;"1";0;1254.47533348289;1920.8228608922;0.166210991430104;4028.76535636172;1987.72607412786;1386.2254629154;1916.70378990436;-0.0365455931491488;5074.7217523098;3422.71844666809;1320.35039819915;1918.76332539828;1.53954224207965;-210.800207092027;6.59051358055331;210.903205711286;0.202756584579253;270.566899998812;"1";0;0;0;0;0;0;[0.65336897970226, 0.580407625085091, 0.622468336072467, 0.630306933867318, 0.597092681457491, 0.601586624101298, 0.629246689459063, 0.655025047156107, 0.592295296736999];[29.6, 28.8, 29.6, 29.6, 28.8, 29.6, 29.6, 29.6, 29.6];[64, 60.8, 62.4, 62.4, 62.4, 62.4, 62.4, 65.6, 60.8];32.4847999982012;"1";0;0;0;0;0;0;0;0;0;4.69729999895208;"1";1;33078;33078;84679.68;84679.68;-4.798600570015;5.6;2927.62653122922;-2137.40313199105;-274.939560230931;14.6937999998045;"FM";"1";0;0;0;0;0;68.4685999985959;"FM";"1";0;0;0;0;0;0;0;22.6400999999896
HE_10_7_L;"1";1;2992067;2992067;7659691.52;7659691.52;-1.64498668142117;"1";0;1267.9814724877;1912.76488264789;0.137539608568585;4029.24636354512;1987.79918916755;1399.59456163931;1908.68565488727;-0.0351899533736775;5078.07155819776;3426.44360865729;1333.7880170635;1910.72526876758;1.53981215702162;-210.58094264258;6.52676441700351;210.682063920953;0.172729561942263;522.332600001391;"1";0;0;0;0;0;0;[0.633612313209746, 0.616285003979167, 0.671906543283256, 0.669970572334831, 0.636734818205766, 0.685290234659894, 0.685224718939853, 0.660314211135744, 0.681733429821196];[30.4, 28.8, 28.8, 28.8, 29.6, 30.4, 30.4, 29.6, 28.8];[62.4, 62.4, 62.4, 64, 62.4, 65.6, 64, 65.6, 64];5.67489999957616;"1";0;0;0;0;0;0;0;0;0;5.69890000042506;"1";1;33077;33077;84677.12;84677.12;-4.96620151459902;5.6;2919.90388487469;-2158.87085285848;-284.542386998001;29.4928999974218;"FM";"1";0;0;0;0;0;121.170800000982;"FM";"1";0;0;0;0;0;0;0;17.3816999995324
HE_10_8_L;"1";1;2990041;2990041;7654504.96;7654504.96;-1.5626816267258;"1";0;1270.60633493373;1900.18368866912;0.220498050538832;4028.59592436285;1986.84806480394;1402.78751694968;1897.17616199372;0.0069304418895862;5078.27489255178;3428.05668603698;1336.69692594171;1898.67992533142;1.5480471896636;-211.48989122551;4.81204268065485;211.544628495593;0.213567608649246;273.682200000621;"1";0;0;0;0;0;0;[0.6695183548133, 0.644795289410658, 0.646728154618827, 0.697923358120329, 0.66894686393226, 0.672683674391577, 0.656642990195476, 0.704621467962025, 0.70560127331644];[30.4, 30.4, 30.4, 30.4, 30.4, 30.4, 29.6, 30.4, 30.4];[67.2, 64, 62.4, 62.4, 62.4, 64, 62.4, 65.6, 64];32.9324000013003;"1";0;0;0;0;0;0;0;0;0;8.84420000147657;"1";1;31978;31978;81863.68;81863.68;-4.83437799355022;5.6;2893.49302645569;-2133.40506598286;-276.989455601351;14.4221000009566;"FM";"1";0;0;0;0;0;201.880000000529;"FM";"1";0;0;0;0;0;0;0;40.0006000018038
HE_7_7_L;"1";1;2987261;2987261;7647388.16;7647388.16;-1.66700510864169;"1";0;1251.60578330355;1917.68602178168;0.112601372184716;4028.74354410367;1987.67065934102;1382.3667174785;1913.78792434025;-0.068589487418658;5075.69013158685;3425.83012513481;1316.98625039103;1915.73697306096;1.54099428117295;-209.217494679912;6.23695590628449;209.310438581347;0.181190859603374;1563.57449999996;"1";0;0;0;0;0;0;[0.593157144471346, 0.615479755318875, 0.552990118212657, 0.588571142556588, 0.5634329318811, 0.600827321874754, 0.593994098442919, 0.583075277873424, 0.607457539578307];[28.8, 28.8, 28, 28.8, 28.8, 28, 28.8, 28, 28.8];[62.4, 64, 57.6, 60.8, 59.2, 60.8, 62.4, 59.2, 62.4];5.85710000086692;"1";0;0;0;0;0;0;0;0;0;8.18290000097477;"1";1;34667;34667;88747.52;88747.52;-5.29263797528186;5.6;2942.61184411688;-2173.613592177;-303.245818474316;18.3437000014237;"FM";"1";0;0;0;0;0;118.588999997883;"FM";"1";0;0;0;0;0;0;0;28.6505000003672
HE_7_8_L;"1";1;2987019;2987019;7646768.64;7646768.64;-1.57782534246026;"1";0;1255.73227916129;1908.34319137295;0.215308450954318;4028.87214492318;1987.80254732272;1387.46681319421;1904.40466032013;-0.0212024040034762;5074.80574119265;3428.34158515813;1321.59954617775;1906.37392584654;1.54090774660698;-210.775254452667;6.30164968451099;210.869435144909;0.236510854957794;208.592399998452;"1";0;0;0;0;0;0;[0.627571665606119, 0.633555699623741, 0.621502339751323, 0.650857809760021, 0.577246069314074, 0.638994967659284, 0.669993560361199, 0.649563425116207, 0.645665044964574];[28.8, 28.8, 28.8, 28.8, 28, 28.8, 28.8, 28.8, 28.8];[64, 60.8, 60.8, 60.8, 59.2, 64, 60.8, 64, 60.8];68.8781999997445;"1";0;0;0;0;0;0;0;0;0;97.056499998871;"1";1;35398;35398;90618.88;90618.88;-5.19235893937498;5.6;2928.33393977061;-2197.83929035539;-297.500252943211;237.048399998457;"FM";"1";0;0;0;0;0;184.597399998893;"FM";"1";0;0;0;0;0;0;0;25.2590999989479
HE_8_8_L;"1";1;2988995;2988995;7651827.2;7651827.2;-1.53409280586299;"1";0;1269.28174395857;1897.90526547461;0.248525470434702;4029.27807970946;1987.58480287765;1400.818268764;1894.03044313447;0.0291331367793265;5078.74557026272;3428.62861187599;1335.05000636129;1895.96785430454;1.54134669601879;-210.458439688682;6.19971574422962;210.549735956861;0.219392333655376;636.167700002261;"1";0;0;0;0;0;0;[0.666385656979889, 0.642872549173003, 0.66892092722376, 0.636091396069198, 0.684348360321584, 0.656447734487351, 0.673781974078327, 0.676993905694592, 0.67802551562394];[28.8, 28.8, 28.8, 28.8, 29.6, 28.8, 30.4, 28.8, 28.8];[64, 64, 65.6, 60.8, 65.6, 65.6, 65.6, 62.4, 64];4.68810000165831;"1";0;0;0;0;0;0;0;0;0;5.08110000009765;"1";1;33968;33968;86958.08;86958.08;-5.20248414325129;5.6;2909.39185115403;-2184.5091851154;-298.080384392033;10.3718999998819;"FM";"1";0;0;0;0;0;147.878499999933;"FM";"1";0;0;0;0;0;0;0;26.7577000013262
