;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Pattern Matching Modified;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;Missing Die;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;FO2;Unbonded;Unbonded;Unbonded;Unbonded;Missing;Missing;Missing;Missing;Broken;Broken;Broken;Broken;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;Bond Tail;NSOP;NSOP;NSOP;NSOP;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep;Wire Sweep
HE_13_2_O;1;1285.70174035176;1864.39135561444;0.016024902343083;0.979350158343721;85.0146999982826;"1";0;0;0;0;0;0;0;0;0;4.96919999932288;"1";0;0;"Good/OthersDefect";[1577, 1607, 1600, 1568, 1615, 1544, 1595, 1605, 1583];[0.727694257209809, 0.797375174138988, 0.765840453527973, 0.841383204989077, 0.805486288062623, 0.861654704187904, 0.780107365662751, 0.836059482888953, 0.828801318478759];[262, 255, 248, 230, 225, 249, 228, 225, 239];[2532, 2614, 2510, 2543, 2677, 2632, 2888, 2606, 2578];[119, 119, 119, 118, 117, 117, 118, 117, 115];[44, 40, 41, 44, 43, 44, 43, 41, 43];[44, 40, 41, 44, 43, 44, 43, 41, 43];0;0;63.9336999993247;"1";0;0;0.404399997933069;"1";0;0;0.478599999041762;"1";0;0;0.264599999354687;"1";0;0;0;0;0;0.29299999732757;"1";0;0;0.355000000126893;"1";0;0;0;0;0;0;[33.6, 33.6, 33.6, 30.4, 36.8, 33.6, 33.6, 33.6, 38.4];3.77819999994244
HE_14_1_O;1;1315.96842454248;1867.43763631028;-0.14609939795698;0.967379618099599;56.533800001489;"1";0;0;0;0;0;0;0;0;0;10.1988999995228;"1";0;0;"Good/OthersDefect";[1606, 1595, 1603, 1495, 1596, 1577, 1575, 1546, 1517];[0.806362528262751, 0.773099585802543, 0.785610301192998, 0.778074417586003, 0.816575737149525, 0.824185435432201, 0.799462799225876, 0.835739713195182, 0.847945284103831];[202, 199, 210, 202, 206, 209, 210, 219, 200];[3109, 2956, 2861, 2515, 3013, 2729, 2802, 2945, 2483];[123, 119, 119, 119, 119, 118, 119, 116, 115];[44, 43, 43, 41, 44, 43, 43, 45, 39];[44, 43, 43, 41, 44, 43, 43, 45, 39];0;0;37.5296000020171;"1";0;0;0.3458999999566;"1";0;0;0.341300001309719;"1";0;0;0.726099999155849;"1";0;0;0;0;0;0.428799998189788;"1";0;0;0.414999998611165;"1";0;0;0;0;0;0;[32, 32, 32, 30.4, 32, 28.8, 28.8, 30.4, 35.2];5.26539999918896
HE_14_2_O;1;1299.05630979268;1854.8952760502;-0.0776457621369666;0.988248606673736;35.1450999987719;"1";0;0;0;0;0;0;0;0;0;6.88710000031278;"1";0;0;"Wire Sweep";[1618, 1587, 1587, 1540, 1542, 1539, 1575, 1548, 1592];[0.774723360767516, 0.791267748584148, 0.795096928960791, 0.804196320739828, 0.808383875564733, 0.787497614991874, 0.788118692694347, 0.789827692108011, 0.880579004512726];[239, 231, 210, 239, 239, 214, 216, 217, 190];[2597, 2390, 2407, 2688, 2708, 2596, 2690, 2537, 2656];[119, 117, 117, 118, 116, 119, 119, 116, 115];[43, 42, 42, 44, 44, 47, 46, 42, 43];[43, 42, 42, 44, 44, 47, 46, 42, 43];0;0;46.8436000010115;"1";0;0;0.310499999613967;"1";0;0;0.66050000168616;"1";0;0;0.299899998935871;"1";0;0;0;0;0;0.316599998768652;"1";0;0;0.293199998850469;"1";0;0;0;0;0;0;[30.4, 30.4, 30.4, 33.6, 33.6, 28.8, 30.4, 30.4, 35.2];4.27059999856283
HE_15_1_O;1;1300.98078613951;1882.12266568522;-0.19006481085323;0.981588419155358;31.6777999978513;"1";0;0;0;0;0;0;0;0;0;5.18279999960214;"1";0;0;"Wire Sweep";[1602, 1585, 1552, 1555, 1643, 1561, 1582, 1596, 1519];[0.789062106718206, 0.7845913031229, 0.808704439410756, 0.816263553757801, 0.831087173100669, 0.817066348956722, 0.814214729734811, 0.773151577907407, 0.837755957615771];[204, 232, 194, 217, 229, 245, 214, 233, 228];[2513, 2618, 2460, 2416, 2404, 2364, 2299, 2336, 2347];[121, 119, 119, 119, 118, 119, 118, 116, 116];[42, 61, 56, 42, 43, 42, 40, 41, 41];[42, 61, 56, 42, 43, 42, 40, 41, 41];0;0;22.499799997604;"1";0;0;0.338300000294112;"1";0;0;0.422699999035103;"1";0;0;0.447899998107459;"1";0;0;0;0;0;0.297899998258799;"1";0;0;0.308200000290526;"1";0;0;0;0;0;0;[33.6, 33.6, 32, 27.2, 30.4, 30.4, 28.8, 27.2, 35.2];7.71650000024238
HE_16_2_O;1;1307.87973693992;1864.70507200148;-0.00119020282046966;0.987893314725895;28.3617999994021;"1";0;0;0;0;0;0;0;0;0;4.63509999826783;"1";0;0;"Wire Sweep";[1550, 1639, 1605, 1616, 1558, 1549, 1644, 1570, 1597];[0.772633089571137, 0.752410788470289, 0.777086691894401, 0.831080810574167, 0.794553290504414, 0.856162619469323, 0.851504730055777, 0.857367487742488, 0.825867517579337];[204, 204, 232, 213, 248, 213, 222, 210, 221];[2825, 2830, 2519, 2563, 2736, 2848, 2471, 2626, 2548];[119, 118, 118, 117, 117, 119, 119, 116, 116];[46, 50, 41, 42, 44, 49, 40, 40, 49];[46, 50, 41, 42, 44, 49, 40, 40, 49];0;0;44.4055000007211;"1";0;0;0.369199999113334;"1";0;0;0.480500002595363;"1";0;0;0.727200000255834;"1";0;0;0;0;0;0.749499999074033;"1";0;0;0.606900001002941;"1";0;0;0;0;0;0;[32, 33.6, 32, 32, 32, 30.4, 28.8, 32, 40];6.75459999911254
HE_15_2_O;1;1288.43534999776;1873.8243761465;0.0921949949047506;0.979016900511894;34.2803000021377;"1";0;0;0;0;0;0;0;0;0;9.07999999981257;"1";0;0;"Wire Sweep";[1588, 1620, 1622, 1606, 1598, 1621, 1595, 1570, 1555];[0.771744517357766, 0.800962926891612, 0.827989812041108, 0.827239446313909, 0.822488792973333, 0.820021077519372, 0.782260934825658, 0.82896862401355, 0.784145340220297];[245, 235, 243, 226, 235, 238, 242, 250, 244];[2451, 2540, 2599, 2480, 2751, 2670, 2710, 2487, 2359];[118, 117, 118, 118, 118, 118, 119, 115, 116];[42, 43, 45, 42, 46, 49, 43, 43, 40];[42, 43, 45, 42, 46, 49, 43, 43, 40];0;0;23.6585999991803;"1";0;0;0.324500000715489;"1";0;0;0.283600002148887;"1";0;0;0.325799999700394;"1";0;0;0;0;0;0.958799999352777;"1";0;0;0.384099999791943;"1";0;0;0;0;0;0;[33.6, 33.6, 36.8, 33.6, 33.6, 30.4, 32, 32, 32];8.96669999929145
HE_16_1_O;1;1315.38015745985;1873.6423889658;-0.187215577178687;0.962159951780123;50.0230000034207;"1";0;0;0;0;0;0;0;0;0;8.16979999945033;"1";0;0;"Good/OthersDefect";[1627, 1580, 1589, 1560, 1555, 1602, 1601, 1562, 1556];[0.77675581549211, 0.746314945553032, 0.829472663806968, 0.791393802530084, 0.808202904736769, 0.764028008435688, 0.831263787579336, 0.850790925677246, 0.798901335314514];[208, 221, 201, 204, 187, 205, 218, 213, 180];[2603, 2481, 2443, 2444, 2475, 2393, 2546, 2409, 2459];[120, 120, 120, 119, 119, 118, 119, 117, 116];[45, 42, 42, 43, 42, 41, 41, 41, 42];[45, 42, 42, 43, 42, 41, 41, 41, 42];0;0;24.7557999973651;"1";0;0;0.287599999865051;"1";0;0;0.298599999950966;"1";0;0;0.328300000546733;"1";0;0;0;0;0;0.415799997426802;"1";0;0;0.844000001961831;"1";0;0;0;0;0;0;[22.4, 28.8, 28.8, 32, 32, 30.4, 27.2, 30.4, 43.2];5.9198999988439
HE_18_2_O;1;1311.641122497;1855.22642319253;0.0239564508440237;0.971184328025402;64.4699000004039;"1";0;0;0;0;0;0;0;0;0;6.13869999870076;"1";0;0;"Wire Sweep";[1556, 1560, 1580, 1557, 1550, 1509, 1538, 1593, 1541];[0.821077784778946, 0.816871703544016, 0.788175749103609, 0.826088780671805, 0.859271181104869, 0.88460509260957, 0.802124408445529, 0.828985022128595, 0.819326592427988];[198, 225, 226, 236, 224, 204, 226, 201, 213];[2559, 2433, 2620, 2537, 3426, 2468, 2592, 2275, 2169];[119, 118, 119, 118, 117, 118, 118, 114, 115];[46, 39, 42, 43, 138, 41, 41, 40, 43];[46, 39, 42, 43, 138, 41, 41, 40, 43];0;0;38.8156999979401;"1";0;0;0.351700000464916;"1";0;0;0.303599998005666;"1";0;0;0.361200000043027;"1";0;0;0;0;0;0.340099999448285;"1";0;0;0.310699997498887;"1";0;0;0;0;0;0;[30.4, 32, 30.4, 35.2, 33.6, 33.6, 32, 32, 43.2];2.80930000008084
HE_17_1_O;1;1315.98278324873;1881.15768291006;-0.0713248243701116;0.992935858136519;21.5232999980799;"1";0;0;0;0;0;0;0;0;0;3.80260000019916;"1";0;0;"Wire Sweep";[1619, 1636, 1571, 1562, 1554, 1560, 1624, 1607, 1638];[0.764978056623285, 0.758603593103522, 0.790668359546273, 0.822472564175268, 0.769022283034212, 0.850427648380029, 0.829440469745228, 0.83472074296631, 0.825108603964562];[196, 223, 227, 235, 230, 198, 218, 231, 205];[3188, 3134, 3201, 3204, 2536, 3128, 3698, 3036, 3134];[120, 120, 119, 119, 119, 119, 119, 117, 116];[94, 94, 93, 95, 41, 92, 143, 91, 89];[94, 94, 93, 95, 41, 92, 143, 91, 89];0;0;19.711400000233;"1";0;0;0.293099998089019;"1";0;0;0.461499999801163;"1";0;0;0.567499999306165;"1";0;0;0;0;0;0.51559999701567;"1";0;0;0.362000002496643;"1";0;0;0;0;0;0;[28.8, 35.2, 30.4, 30.4, 30.4, 30.4, 28.8, 28.8, 38.4];11.2648000031186
HE_18_1_O;1;1323.39898314598;1871.45927346714;-0.221444784656059;0.97957919546063;60.1751000031072;"1";0;0;0;0;0;0;0;0;0;2.19989999823156;"1";0;0;"Wire Sweep";[1610, 1609, 1564, 1530, 1554, 1608, 1583, 1557, 1511];[0.76667812045943, 0.824553943068449, 0.785996040583563, 0.790865706785674, 0.804025456756368, 0.861903416855806, 0.798231023202346, 0.824450397951696, 0.825191477124739];[205, 204, 229, 204, 211, 167, 205, 223, 182];[2889, 2745, 3451, 3315, 3499, 4192, 4087, 2577, 3405];[119, 119, 119, 119, 118, 119, 120, 117, 116];[55, 47, 94, 90, 102, 143, 143, 41, 94];[55, 47, 94, 90, 102, 143, 143, 41, 94];0;0;24.4641999997839;"1";0;0;0.669600001856452;"1";0;0;0.983399997494416;"1";0;0;0.612200001341989;"1";0;0;0;0;0;0.505200001498451;"1";0;0;0.361599999450846;"1";0;0;0;0;0;0;[32, 32, 30.4, 30.4, 32, 32, 30.4, 30.4, 35.2];2.98649999967893
HE_17_2_O;1;1292.04714665294;1872.35414682784;-0.174495133766203;0.99364788046114;43.8697000026878;"1";0;0;0;0;0;0;0;0;0;10.4854999990494;"1";0;0;"Good/OthersDefect";[1585, 1585, 1656, 1562, 1554, 1565, 1584, 1632, 1580];[0.77361583214534, 0.792893496241253, 0.757808500036266, 0.848365169741404, 0.82867665125077, 0.786362653434, 0.861866703466809, 0.790251760440584, 0.800410868182901];[213, 214, 231, 235, 246, 230, 208, 249, 219];[2330, 2433, 2453, 2335, 2487, 2404, 2471, 2380, 2547];[119, 119, 118, 119, 117, 119, 119, 116, 116];[40, 42, 41, 41, 43, 43, 43, 42, 45];[40, 42, 41, 41, 43, 43, 43, 42, 45];0;0;40.5762999980652;"1";0;0;0.315999997837935;"1";0;0;0.361599999450846;"1";0;0;0.415999998949701;"1";0;0;0;0;0;0.281900000118185;"1";0;0;0.645299998723203;"1";0;0;0;0;0;0;[30.4, 33.6, 36.8, 30.4, 36.8, 33.6, 30.4, 35.2, 41.6];3.07570000222768
HE_18_3_O;1;1333.10506387105;1878.52385060157;0.0222166338954747;0.9957564865189;76.3114000001224;"1";0;0;0;0;0;0;0;0;0;3.90770000012708;"1";0;0;"Good/OthersDefect";[1587, 1685, 1555, 1516, 1529, 1572, 1520, 1552, 1551];[0.781620176205009, 0.763774413678004, 0.792431997940497, 0.764926538585564, 0.835692296461311, 0.792976349627214, 0.764409730394634, 0.816898052521238, 0.841512770278955];[204, 204, 214, 191, 181, 202, 195, 203, 196];[2700, 2315, 2384, 2352, 2584, 2222, 2413, 2326, 2604];[119, 119, 118, 119, 118, 119, 119, 117, 117];[40, 40, 40, 39, 43, 39, 39, 40, 46];[40, 40, 40, 39, 43, 39, 39, 40, 46];0;0;35.2920000004815;"1";0;0;0.561600001674378;"1";0;0;0.691000001097564;"1";0;0;0.491699996928219;"1";0;0;0;0;0;0.510900001245318;"1";0;0;0.775399999838555;"1";0;0;0;0;0;0;[30.4, 30.4, 27.2, 30.4, 28.8, 28.8, 27.2, 27.2, 43.2];1.7524000031699
HE_18_4_O;1;1318.67580747782;1867.4562533192;0.106405408311544;0.992198728688606;37.704999998823;"1";0;0;0;0;0;0;0;0;0;9.31790000322508;"1";0;0;"Good/OthersDefect";[1652, 1617, 1618, 1583, 1543, 1629, 1586, 1573, 1608];[0.738333016713622, 0.78198885240821, 0.818303962250456, 0.831981102889533, 0.821015769774166, 0.784243409204831, 0.788293879818836, 0.844842876145343, 0.81027053433014];[245, 232, 207, 214, 229, 232, 210, 204, 224];[2465, 2408, 2552, 2593, 2291, 2543, 2445, 2511, 2474];[119, 119, 118, 118, 116, 118, 119, 116, 116];[44, 41, 41, 42, 42, 42, 39, 41, 42];[44, 41, 41, 42, 42, 42, 39, 41, 42];0;0;26.1190000019269;"1";0;0;0.587200000154553;"1";0;0;0.462399999378249;"1";0;0;0.29020000147284;"1";0;0;0;0;0;0.315599998430116;"1";0;0;0.502599999890663;"1";0;0;0;0;0;0;[24, 30.4, 33.6, 33.6, 33.6, 28.8, 30.4, 33.6, 46.4];4.00559999980032
HE_17_3_O;1;1320.15053557954;1886.53150773176;-0.0167667903092271;0.995215833387377;35.7602999974915;"1";0;0;0;0;0;0;0;0;0;2.42340000113472;"1";0;0;"Good/OthersDefect";[1637, 1656, 1642, 1608, 1653, 1580, 1681, 1615, 1597];[0.776831734441129, 0.728612072215783, 0.775898663410021, 0.820882224708779, 0.793966774768994, 0.833210128703016, 0.791402191184777, 0.862570700887524, 0.811122318811421];[206, 200, 184, 178, 195, 203, 151, 202, 170];[2289, 2380, 2226, 2332, 2261, 2332, 2400, 2418, 2404];[119, 119, 119, 119, 118, 118, 119, 118, 117];[41, 44, 42, 41, 42, 43, 41, 43, 43];[41, 44, 42, 41, 42, 43, 41, 43, 43];0;0;22.3482000001241;"1";0;0;0.59059999694;"1";0;0;0.337299999955576;"1";0;0;0.306299996736925;"1";0;0;0;0;0;0.705200000084005;"1";0;0;0.354600000719074;"1";0;0;0;0;0;0;[33.6, 30.4, 30.4, 30.4, 30.4, 30.4, 27.2, 27.2, 38.4];3.70230000044103
HE_17_4_O;1;1311.53790312837;1876.24849953604;-0.00732489831719763;0.99555360265542;41.9304999995802;"1";0;0;0;0;0;0;0;0;0;9.10379999913857;"1";0;0;"Good/OthersDefect";[1601, 1626, 1603, 1583, 1600, 1554, 1570, 1581, 1565];[0.759575670052732, 0.7522852127038, 0.763957517599969, 0.792611071439593, 0.800371949055002, 0.791891430126762, 0.784274187866087, 0.850061989434504, 0.830728421195907];[215, 228, 206, 235, 212, 231, 206, 228, 255];[2420, 2569, 2557, 2509, 2426, 2364, 2328, 2366, 2446];[118, 118, 118, 117, 117, 117, 119, 116, 116];[42, 41, 40, 42, 40, 42, 41, 41, 43];[42, 41, 40, 42, 40, 42, 41, 41, 43];0;0;32.645200000843;"1";0;0;0.289999999949941;"1";0;0;0.335400000039954;"1";0;0;0.332200001139427;"1";0;0;0;0;0;0.278800001979107;"1";0;0;0.330599999870174;"1";0;0;0;0;0;0;[33.6, 33.6, 33.6, 33.6, 33.6, 33.6, 28.8, 32, 38.4];4.01190000047791
HE_15_4_O;1;1289.39260256426;1881.78964064359;-0.0758223961332968;0.988727538127165;29.8244999976305;"1";0;0;0;0;0;0;0;0;0;2.80790000033448;"1";0;0;"Good/OthersDefect";[1567, 1635, 1619, 1602, 1626, 1564, 1556, 1575, 1599];[0.785589689709196, 0.756234075660206, 0.759536971857037, 0.787056693394085, 0.809658579206518, 0.787010852459382, 0.792561694542496, 0.830475290174941, 0.852836254551612];[232, 241, 237, 243, 229, 232, 245, 231, 229];[2599, 2439, 2532, 2292, 2406, 2436, 2421, 2537, 2599];[117, 118, 118, 118, 116, 117, 119, 116, 116];[42, 42, 41, 41, 41, 39, 41, 41, 46];[42, 42, 41, 41, 41, 39, 41, 41, 46];0;0;27.9930999968201;"1";0;0;0.327100002323277;"1";0;0;0.362199996743584;"1";0;0;0.274699999863515;"1";0;0;0;0;0;0.432799999543931;"1";0;0;0.257200001215097;"1";0;0;0;0;0;0;[33.6, 33.6, 36.8, 33.6, 33.6, 33.6, 32, 33.6, 36.8];1.61620000289986
HE_16_3_O;1;1318.00072022581;1878.93843585859;0.00215388432774432;0.992510279320086;31.7390999989584;"1";0;0;0;0;0;0;0;0;0;2.02949999948032;"1";0;0;"Good/OthersDefect";[1564, 1602, 1548, 1576, 1596, 1571, 1617, 1564, 1528];[0.759525676925611, 0.740631407853434, 0.719736620539409, 0.807659265083725, 0.822692814266003, 0.816739658867463, 0.782756881927333, 0.78406761403136, 0.755523909321801];[236, 203, 216, 214, 220, 219, 221, 222, 192];[2408, 2559, 2421, 2525, 2467, 2356, 2372, 2293, 2266];[120, 120, 120, 120, 118, 119, 120, 116, 116];[39, 41, 38, 40, 40, 41, 42, 41, 40];[39, 41, 38, 40, 40, 41, 42, 41, 40];0;0;24.0671999999904;"1";0;0;0.36779999936698;"1";0;0;0.364600000466453;"1";0;0;0.469700000394369;"1";0;0;0;0;0;0.893000000360189;"1";0;0;0.291599997581216;"1";0;0;0;0;0;0;[25.6, 27.2, 25.6, 27.2, 28.8, 27.2, 27.2, 25.6, 35.2];4.79809999887948
HE_15_3_O;1;1309.22350638434;1887.50912762394;0.0634303112906125;0.985733448291413;25.520700000925;"1";0;0;0;0;0;0;0;0;0;4.91699999838602;"1";0;0;"Good/OthersDefect";[1604, 1627, 1623, 1588, 1569, 1621, 1589, 1622, 1548];[0.774343264915102, 0.78947348641561, 0.801427988886224, 0.815400882252088, 0.781486804655776, 0.789114787324109, 0.809207428748972, 0.814201586213326, 0.789872809999527];[195, 224, 219, 219, 209, 204, 203, 218, 206];[2492, 2411, 2412, 2403, 2502, 2485, 2515, 2371, 2403];[120, 119, 118, 118, 117, 120, 119, 117, 116];[41, 40, 42, 41, 42, 42, 39, 41, 43];[41, 40, 42, 41, 42, 42, 39, 41, 43];0;0;29.5168999982707;"1";0;0;0.659400000586174;"1";0;0;0.692500001605367;"1";0;0;0.676100000418955;"1";0;0;0;0;0;0.487199999042787;"1";0;0;0.499999998282874;"1";0;0;0;0;0;0;[27.2, 30.4, 28.8, 28.8, 27.2, 27.2, 27.2, 28.8, 40];1.67700000019977
HE_13_3_O;1;1302.27556225057;1886.9873692396;0.218641830994855;0.974402616626179;69.0009999998438;"1";0;0;0;0;0;0;0;0;0;4.79070000073989;"1";0;0;"Good/OthersDefect";[1574, 1545, 1524, 1556, 1570, 1589, 1556, 1539, 1586];[0.762898755506815, 0.75234114765252, 0.789078386501084, 0.785438476154231, 0.807129775939209, 0.770676070864812, 0.801270275260945, 0.797454452624892, 0.818517947092858];[239, 260, 233, 233, 208, 229, 230, 233, 230];[2713, 2526, 2602, 2486, 2467, 2513, 2430, 2228, 2497];[120, 119, 119, 118, 118, 118, 119, 116, 118];[42, 41, 42, 40, 40, 43, 41, 40, 41];[42, 41, 42, 40, 40, 43, 41, 40, 41];0;0;43.5762000015529;"1";0;0;0.438299997767899;"1";0;0;0.35320000097272;"1";0;0;0.268200001301011;"1";0;0;0;0;0;0.31930000113789;"1";0;0;0.333799998770701;"1";0;0;0;0;0;0;[32, 30.4, 30.4, 30.4, 28.8, 28.8, 28.8, 27.2, 32];1.97359999947366
HE_16_4_O;1;1308.85675275866;1868.49217395971;0.0107507779585989;0.993458334756909;39.0125000012631;"1";0;0;0;0;0;0;0;0;0;4.55479999800446;"1";0;0;"Good/OthersDefect";[1547, 1583, 1567, 1538, 1604, 1533, 1573, 1608, 1574];[0.764231432807934, 0.746879528461467, 0.76667023195958, 0.815098456218471, 0.840629986685459, 0.819033867140763, 0.811835957475231, 0.808162879471486, 0.85333463536861];[252, 248, 249, 227, 240, 245, 246, 235, 243];[2313, 2366, 2397, 2355, 2359, 2353, 2216, 2345, 2263];[118, 118, 118, 117, 117, 117, 118, 116, 115];[42, 39, 39, 43, 40, 43, 40, 40, 39];[42, 39, 39, 43, 40, 43, 40, 40, 39];0;0;27.2299999996903;"1";0;0;0.323300002492033;"1";0;0;0.343199997587362;"1";0;0;0.230100002227118;"1";0;0;0;0;0;0.296000001981156;"1";0;0;0.261500001215609;"1";0;0;0;0;0;0;[27.2, 30.4, 33.6, 28.8, 30.4, 30.4, 28.8, 30.4, 35.2];1.77419999818085
HE_14_3_O;1;1313.65088848477;1876.80374813074;0.0284274959485706;0.969679796738731;46.6880999993009;"1";0;0;0;0;0;0;0;0;0;11.0210000020743;"1";0;0;"Good/OthersDefect";[1564, 1506, 1553, 1516, 1505, 1516, 1567, 1531, 1574];[0.796031546462018, 0.795329746863383, 0.756982104914901, 0.798763380571903, 0.803141390877998, 0.799752236301789, 0.801392972591512, 0.816088831161938, 0.81459647523866];[249, 208, 234, 231, 231, 244, 247, 224, 210];[2533, 2554, 2424, 2534, 2456, 2271, 2508, 2344, 2356];[119, 119, 117, 118, 118, 117, 118, 116, 115];[40, 42, 40, 41, 42, 39, 42, 41, 41];[40, 42, 40, 41, 42, 39, 42, 41, 41];0;0;28.6353000010422;"1";0;0;0.26620000062394;"1";0;0;0.325699998938944;"1";0;0;0.44270000216784;"1";0;0;0;0;0;0.354899999365443;"1";0;0;0.340800001140451;"1";0;0;0;0;0;0;[27.2, 30.4, 28.8, 30.4, 30.4, 27.2, 30.4, 27.2, 33.6];2.56420000005164
HE_13_4_O;1;1286.38483904385;1877.51744654477;-0.0293823256866811;0.977693088206422;51.6667000010784;"1";0;0;0;0;0;0;0;0;0;1.79240000215941;"1";0;0;"Good/OthersDefect";[1633, 1632, 1621, 1599, 1549, 1581, 1601, 1567, 1541];[0.772302273789218, 0.743169208059627, 0.76831397859451, 0.862091256445424, 0.833788628810501, 0.839626994270134, 0.817604298318731, 0.830261818209376, 0.840859683707945];[274, 257, 266, 254, 251, 247, 238, 220, 219];[2555, 2491, 2607, 2535, 2593, 2494, 2757, 2626, 2424];[118, 118, 118, 117, 117, 118, 118, 116, 115];[41, 42, 41, 41, 42, 42, 41, 41, 40];[41, 42, 41, 41, 42, 42, 41, 41, 40];0;0;19.7794000014255;"1";0;0;0.319599999784259;"1";0;0;0.307900001644157;"1";0;0;0.397300002077827;"1";0;0;0;0;0;0.36779999936698;"1";0;0;0.809699999081204;"1";0;0;0;0;0;0;[36.8, 33.6, 33.6, 32, 33.6, 32, 32, 32, 32];2.01240000023972
HE_11_3_O;1;1299.43380985827;1893.666105463;0.073506541190852;0.976177637936445;24.8796999985643;"1";0;0;0;0;0;0;0;0;0;6.19999999980791;"1";0;0;"Good/OthersDefect";[1519, 1576, 1586, 1561, 1552, 1606, 1569, 1580, 1565];[0.758514988943866, 0.823027679493545, 0.754248248478673, 0.784941852367966, 0.805959304022567, 0.791687676032723, 0.812435999879323, 0.798979605384074, 0.802087114438198];[201, 221, 214, 232, 211, 215, 224, 216, 253];[2543, 2653, 2663, 2546, 2448, 2418, 2369, 2272, 2437];[120, 119, 119, 118, 118, 118, 119, 116, 116];[42, 42, 44, 43, 42, 40, 40, 38, 42];[42, 42, 44, 43, 42, 40, 40, 38, 42];0;0;26.8077000000631;"1";0;0;0.552699999389006;"1";0;0;0.325500001054024;"1";0;0;0.403899997763801;"1";0;0;0;0;0;0.402400000893977;"1";0;0;0.389600001653889;"1";0;0;0;0;0;0;[28.8, 30.4, 30.4, 28.8, 32, 30.4, 27.2, 28.8, 36.8];6.05300000097486
HE_14_4_O;1;1297.92349321396;1865.76037840984;-0.118576886785503;0.980949560557207;37.9790000006324;"1";0;0;0;0;0;0;0;0;0;2.66840000040247;"1";0;0;"Good/OthersDefect";[1584, 1573, 1558, 1517, 1590, 1561, 1588, 1500, 1505];[0.748689793307679, 0.728920816397435, 0.762339371817377, 0.747394484749498, 0.822363227501817, 0.786107709541029, 0.822563241023504, 0.765427110156533, 0.809642832714486];[247, 271, 250, 253, 228, 267, 253, 251, 273];[2487, 2513, 2328, 2339, 2358, 2390, 2379, 2476, 2372];[119, 117, 117, 117, 117, 118, 118, 116, 116];[41, 41, 40, 39, 38, 41, 39, 42, 42];[41, 41, 40, 39, 38, 41, 39, 42, 42];0;0;32.431199997518;"1";0;0;0.461399999039713;"1";0;0;0.503800001752097;"1";0;0;0.371199999790406;"1";0;0;0;0;0;0.394899998354958;"1";0;0;0.688500000251224;"1";0;0;0;0;0;0;[28.8, 30.4, 32, 30.4, 30.4, 28.8, 28.8, 27.2, 35.2];3.50659999821801
HE_11_4_O;1;1288.65536940372;1884.20062731435;-0.149678961156333;0.993372879001328;44.1952000001038;"1";0;0;0;0;0;0;0;0;0;2.07880000016303;"1";0;0;"Good/OthersDefect";[1577, 1617, 1584, 1613, 1598, 1560, 1540, 1550, 1554];[0.781988688828207, 0.768092131335498, 0.782475102486486, 0.794716140177069, 0.810340175106388, 0.791917431633023, 0.847929740569539, 0.84204439377782, 0.852066676693509];[280, 234, 237, 252, 252, 252, 254, 272, 219];[2491, 2401, 2325, 2205, 2448, 2452, 2418, 2277, 2464];[118, 118, 119, 117, 116, 117, 118, 116, 116];[43, 41, 40, 41, 41, 42, 39, 41, 43];[43, 41, 40, 41, 41, 42, 39, 41, 43];0;0;30.4805999985547;"1";0;0;0.541000001248904;"1";0;0;0.671900001179893;"1";0;0;0.487000001157867;"1";0;0;0;0;0;0.520499997946899;"1";0;0;0.320099999953527;"1";0;0;0;0;0;0;[30.4, 32, 36.8, 32, 33.6, 33.6, 32, 30.4, 40];1.72029999885126
HE_12_3_O;1;1309.07158502837;1883.00720071317;0.1494590650356;0.983321006811934;38.1465999998909;"1";0;0;0;0;0;0;0;0;0;9.40940000145929;"1";0;0;"Good/OthersDefect";[1577, 1540, 1526, 1613, 1539, 1587, 1554, 1591, 1574];[0.777096415074403, 0.77187223396128, 0.770598934872098, 0.80660014195033, 0.822104030981108, 0.767159570267786, 0.799399314843663, 0.854312505939994, 0.857678383104728];[265, 245, 250, 231, 272, 240, 230, 243, 236];[2643, 2509, 2621, 2454, 2393, 2480, 2496, 2385, 2348];[119, 119, 119, 118, 117, 119, 119, 117, 116];[41, 38, 39, 41, 38, 41, 40, 38, 39];[41, 38, 39, 41, 38, 41, 40, 38, 39];0;0;31.2300000005052;"1";0;0;0.621299997874303;"1";0;0;0.754500000766711;"1";0;0;0.62150000303518;"1";0;0;0;0;0;0.635399999737274;"1";0;0;0.475999997433973;"1";0;0;0;0;0;0;[32, 30.4, 30.4, 27.2, 28.8, 28.8, 25.6, 27.2, 36.8];2.22659999781172
